
1639858800000,46622.96000000,46629.54000000,46537.71000000,46591.60000000,10.40293000,1639858859999,484473.32937560,554,5.80000000,270038.56058130,0
1639858860000,46591.61000000,46650.00000000,46581.52000000,46649.99000000,9.67248000,1639858919999,450912.74936370,467,5.54235000,258356.93225100,0
1639858920000,46649.99000000,46667.29000000,46644.14000000,46667.00000000,9.48515000,1639858979999,442567.73223930,396,4.29052000,200188.57941850,0
1639858980000,46667.00000000,46678.84000000,46667.00000000,46670.85000000,6.42581000,1639859039999,299900.96152970,379,4.53543000,211672.36767970,0
1639859040000,46670.84000000,46672.32000000,46630.77000000,46630.78000000,10.96450000,1639859099999,511564.85514900,404,3.46453000,161624.02644330,0
1639859100000,46630.78000000,46653.59000000,46626.47000000,46651.54000000,8.57384000,1639859159999,399900.77512670,402,4.48306000,209092.18849660,0
1639859160000,46651.55000000,46651.55000000,46608.14000000,46642.28000000,8.21064000,1639859219999,382880.56542050,408,4.11413000,191858.91140080,0
1639859220000,46642.28000000,46664.56000000,46642.28000000,46660.82000000,4.96816000,1639859279999,231795.34709340,345,2.60747000,121654.69278440,0
1639859280000,46660.83000000,46688.00000000,46660.82000000,46681.85000000,8.81911000,1639859339999,411609.99483230,386,5.75428000,268564.16701710,0
1639859340000,46681.85000000,46695.04000000,46671.00000000,46689.09000000,10.12954000,1639859399999,472887.26518940,429,6.97699000,325707.43865590,0
1639859400000,46689.09000000,46706.90000000,46680.00000000,46705.42000000,9.50252000,1639859459999,443709.31049670,341,6.91422000,322856.22297270,0
1639859460000,46705.41000000,46716.75000000,46670.42000000,46696.49000000,14.90636000,1639859519999,696091.10303850,487,7.20144000,336290.80191980,0
1639859520000,46696.49000000,46719.53000000,46686.13000000,46697.26000000,8.28059000,1639859579999,386722.87436330,394,4.00789000,187167.24300510,0
1639859580000,46697.27000000,46711.19000000,46665.00000000,46669.34000000,10.46306000,1639859639999,488531.42514740,381,2.89375000,135108.81171200,0
1639859640000,46669.34000000,46679.57000000,46650.00000000,46653.80000000,3.29133000,1639859699999,153570.71155530,283,1.80280000,84107.86398480,0
1639859700000,46652.34000000,46675.18000000,46626.90000000,46674.44000000,8.03883000,1639859759999,375014.04250810,380,4.94942000,230879.27915210,0
1639859760000,46674.45000000,46705.99000000,46650.03000000,46696.85000000,9.63536000,1639859819999,449825.83891030,404,4.61290000,215369.68338410,0
1639859820000,46696.85000000,46696.85000000,46646.35000000,46668.59000000,9.01653000,1639859879999,420830.42818300,346,4.02900000,188015.18926160,0
1639859880000,46668.60000000,46696.06000000,46668.59000000,46682.99000000,2.73521000,1639859939999,127676.69627030,208,1.45817000,68065.07627320,0
1639859940000,46683.00000000,46710.00000000,46682.99000000,46707.57000000,8.27938000,1639859999999,386619.05788770,345,4.62322000,215882.80029970,0
1639860000000,46707.58000000,46714.59000000,46684.20000000,46696.06000000,8.24915000,1639860059999,385225.80045200,320,4.31432000,201468.72503370,0
1639860060000,46696.06000000,46696.07000000,46668.59000000,46687.74000000,7.80516000,1639860119999,364359.83108220,359,3.33320000,155583.54023290,0
1639860120000,46687.74000000,46700.01000000,46687.74000000,46697.63000000,4.75876000,1639860179999,222212.66140390,279,3.24631000,151586.71608500,0
1639860180000,46697.64000000,46717.40000000,46681.30000000,46697.64000000,9.69383000,1639860239999,452668.27112080,386,6.32574000,295377.07100530,0
1639860240000,46697.64000000,46707.11000000,46688.71000000,46702.76000000,5.50652000,1639860299999,257133.09776010,294,3.02659000,141322.58472140,0
